filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled
00337bd0,e4a8955567c3da455bce5142b7beb3fa74db70cd,9093e819a56956ec6221a0e5d2d0b7eb85fe130b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00338bd0,a1cafb5b0363de2a8b69bdcf47e04d188ba4df6f,6aa16ab2630c7b7b750502a670bda1c30bfe6d25,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00344ad1,e3f536febded31f59f4d347749aba29dec4e8d9b,da40044d47160d4adc22e4896316b31e7f231c41,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0034852b,1a7d3c4b161ef3698c9d0d820d43789030ec2cf7,8e5ae627db1fc2d59495789a165c0f6921d959e1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0034fbd0,08ed684a6a548809ffa221a393a866fb21949003,ca02c5ec97f1b4aa8b6b18c268f1029430d99456,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00350bd0,e1df95f3e1d3c4bc10b1f579947614dda2e78431,8f555763356aa72fe73406478efaa534122acd8b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00352bd0,2724347a6a8c388b80c51b2564e06b6432bff227,49e7de5a557d504ee3cc086246c2b675b10798ce,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00353bd0,c19c06fff4eee9fdf3459d3501f0cee5e7b463b3,b210153586f83910a62a2f27ce246840d09bd02a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00354bd0,3a7a278ca357a939c5d825758ab4595e8c8dd3cc,0933f910591a2e54297757597e56e3e0a1898bea,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00355bd0,1027f8e4eac51fc4157b7cc46e875f788856a417,d165e0ba764a5244fbbc58c798306ece94154059,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00356bd0,099f9ba387c50768535551e70fff152e5aad191d,6d57d26572c6b171f367801cd7780d24020a84eb,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00357bd0,562c218e6d437bee8e6ef3b00e6172e227273fd1,00d52ed8123c619eb0c09051decc5d6dd8ddc9b2,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00358bd0,6994d7f2a36be40fcff3840db920d447511ef885,8188a6a6375bea41a85ff7272f3a119dfbf335a5,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00364ad1,db1e71fc0fad74196ffba1844d3cf987471c7e0f,ac6704b77ac6a1249942c61f3dcd925b26d67940,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00367807,ebb1409e61d89269d4bcddbd1d69d4d66a9d4342,50fbfd6b34e53ec25e20871de84dad205ec98f62,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0036ea81,f44438e681d51cce4729b74023b1b96cfa1cefdc,bea8c66dd2aa4ce4522cd2aaa075bb8e3826c32a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0036fbd0,08eadbf2757002a37034c8eac2554bcb4c158189,a519bdc013d34ba95692f07782b663f5aaa4e9c1,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00370bd0,b70ba7511cb77376cdde7a124655647cb9f2a633,38af38467e63a9500ccc369b101cd12693e6572b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00371bd0,f7cbfa2a3dcc63bd6669001b0e0bbc1b94421b34,22aff3cca50bf355f68e94ba451d8378d2ce1e39,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00372bd0,fb194ccf0b28526233d80903fa13900378722fb7,d63f59730a2d810d73e4f596a2830d51604e9b95,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00373bd0,64201459560006164671ef52e8e812f6c3ace258,d7a9b60684433791c3b977716bb5ee2a656f967f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00374bd0,db2ace5f7c3b8be8d02291d051f57b152f0138fb,08921f56fa3eadffa04f42a4a36c79242f9fafc4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0037502a,df497db61736160cda5c0c311d7be0f4ace41e7c,2354be6577415be6ef96949aa03e30ab004baf3e,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0037513a,0659b18a3094fae209f5860b315e80b431912598,d4be29b513afa0550609cc95fb84150f5a72a308,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00375bd0,07d0355910a969fa3faf4f35acb18f49a0121382,d6d0f3da7f7f79f78317d648ac7af25b2398575a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00376bd0,d1c2a3a04c18b6ca98191ac52053b38ee13bcadc,7a2891ede01193e6ec8a654dfea9f4c82e73766b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00380922,e201bde78d15c65c2e8fb83be4cc5fcef038b6fb,10208e1db5399629ea8a3a7ba38697101a21da9f,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00384ad1,ae914c577967df083316cc5dd6fd6253fd434b3d,aba76b8297a79703b0458a6b0f3ea6682b8b4f90,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0038e7a7,ffabcbc69261c30dd7da3506e8a1ec56f5ec4e2a,b85525bc5e014715b6e80a8863f972c9ddf0f923,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0038f08e,6fea3212b1ca9be7936a1e2554173e2807ca8605,dd13d2927bde636b7a83ca97c158631bb67f7766,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0038f2a7,fe466aae9f35f75bde16a0eacf99c76bfea68b7c,94dbc7e043017ca902b5269f80c7605c00ca43ef,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0038f2a7_09a2e59f677ae755c7156ae89bea86a9,6df19a37c55eb560f61314b0910d6f68a9feea91,8649eb4092ab9e9df9e37135c4f23f3e3eb3fd66,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0038f2a7_506b55e6b21d5eaec73ca5aa5ffb9a36,ab818efb436a4527224793454aadb9bf49c7e253,58cd838ed1487362f07f63dd10216c2196db6240,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0038f2a7_be3ef19531b3a85625ef614280f2874c,3227da00feebea0963059649869f5d07b96641fd,87d041da53586f50003072d8d5637f9d59b9589f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003997fd,c1e4492e2f0a782c35d26510e2399eeeb1d9ae8b,8f710081c7d11aac2691f8f9ce484e19ee21bf16,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003997fd_58fcdefef3f7eda79d7e4a9f65f040ed,4399097dccc001b50c6f5d3211c93f57a207be77,ca64ac7f3491e9ab303a1100dd4d700a0c39d218,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0039af8a,6d65af2d9b813da10e749ff16dcc62d61bee2bf7,f6cd36d0eacabef0533e67125c0dfa2931e987d0,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003a4ad1,8106306a72d212277f3ee7e3b61f672432fb1685,55c991459ae2d8bef1d1647ee01b55472a3b818e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003aa501,b2cbe1d543d8cd77eff0f64bdfabcf1d2dab2858,99cfd9b094677054daf7787599a8abb3c1f7bb29,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003c4ad1,b3e7dcdf70e937b6c2cbec80ea2c46698a7003a2,6185906ef7af900153ba84e1df968ae3471d7752,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003c8502,d7900beda2ec0d434137b578495de0e89b32529b,0c9ef818827e5f141dcb64d7de57d4526558f8de,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003d8502,c866d4dae3851bfd980168b4ee924110a941fc53,bdf1ebb7865eed59e8f953936babe2d72d76f2b5,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003e4ad1,9640ff9e060c56d8d43309b1263d53164a96206b,ba749f3b81b07ac9d63a40f9ac1cff3c8654d5c0,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003e8502,3b6ef7b68738606c07815887d3c3e88ae10eca6f,2082fa4ba90a7e3e917e2310595fa57f5c47e36f,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003e9364,3f301aebf70080aa53864dd55468ba5d8508f3fa,d203e472bf8972d874e1b65737e12b1788ef3a3f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003f8502,1c53ef4782a4962ea3f89ab5a0fd9fef9f9a677c,eaeff8e105af4f506da1d72c291a911ddbf7f034,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
003fc7c9,5da5fa1c9a2a1ac88493b74fe7d5c732db4142fc,174fac203d0ffb20bce49cef6292867118100916,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00404ad1,014a42f68c69c5fc2a402b6e84eb13c0df738ac4,2e27f521fc12a14a6ccea656e1711d146e1e005b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00408502,0ee2698ce852ceda850915740ef81d07f7aa5bcf,c02fad991200b77d0c3d8b03991b686fdaf84c6d,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0040cd15,5b52e198e3613243a6fa8612b616fdd82476e7f9,180379d5181afa617326763429a4dd8939478e7d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0040eac3,f8577ec1fe76fed06bf4241163b4262881bed29a,1c006a099854d603f18208ec2de374730990f617,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00418502,f05d5ccf4a25c9b79d9a4953e52da6a13c46420f,13f8fb6048b5b7f6b49e9bacfd128eef3223265c,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0041eac3,302b023308af86c0633840259401cd503ae4b1f9,8e45c1db3e2bdbe44e3f0124e5de0961f4f2352d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00424ad1,8a107aa61e54bbe62e917582b7c54da0274f0ce8,ec494eb472e90347d1a591dc57372aad787a7119,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00427069,7798b4d4f7833263aef74bf0a6f4d5781a9b1c0b,bb2cd28e0a9f9d1fad2984d69b6cb6a8fdf5d844,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00428502,d4fdd846b26a177e95e458669403291027027530,e802803fc9400e6f0fe5317658e66b1e758f7e4b,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0042eac3,e5ddf11c47e9d4f631f4cf654d478b7f62876050,b61e8857a4b44341838b8448b22f75a1278bf79f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0043eac3,87fcde2cc20f862194e6c27461dcab731695af9f,4fc4f55b81576e07d9b0750420633d6ba9ecdcc4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00443f1d,9ace120e7aff5b1db8edcfa90af2c74a5b9886f7,89ed220e22667e7c8c0ccb2dc56f96cf5e099dfe,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00445c5a,4f0f8c952755591ab8716ed4aecd6aaf92038e93,ba0400e8965054a1322af218bc018378067a149e,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00453f1d,421bc84212dee6307cc30777f4c037287ceeda8b,f76c5630d6e3e949dc1c9346cce5275cc640b359,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00459114,32603829ef3306d66622b1ba82b6461e6400e3a6,11d3e9d4f6902cf62319f7d85039b7a8d92e02f6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004613c2,8f141527aaff4ae6f9bd45f5f9d8cc57313b150c,c602a5e312c59b4d25468084f59850c49f56127d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00463f1d,56841ca96a2575a09882a487e24052dfcaf0cf7a,96bda78c778e17d8e7660b0e26f02dc2c7485960,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00469114,33e6f4276a4daa63def91d77121d4d87bd62bf15,aad700b010c1671a984dc2673bbf4fb78aea8a5b,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004750b0,ab7bd444eff549f42d9fecfb0485e8d711add829,b820c62c12e6492c1337db802f79eab45d004761,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004750b0_b04d2410ad3d8dfa5e0f135d4c15d11e,d2a40e1569f879fb735a772414405291b0d2d145,94f491eb51a9830803cb19d3d4ea9628fe793291,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004767e5,c85d494542939e05414eb6687828067d24397d90,96b676c184d7e5b7ac3a58da6eefb31da1f4120c,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00479114,887eb1a321f8387c4cbbc67b7bc9436347f4a07e,ede0d4d2315c70d79b9bcc425de6848b92e3d273,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00481d9d,536d4d5df60dae4c4a405028a5dacef9a60c05a1,4d54cb9160571615a6367e4001c1f9c4ff3cf841,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004867e5,aeffd6449e2bdb2a1a29eb47cbab119256f5ada0,2fe844cc4e153ec7f9b6b4ebd9856e97498d5b63,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00491714,95b1b934d5e743961849ef3d3da708fa14ed9727,323312710281cb5171e19389d552f0ab53d39c2f,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00491d9d,be06ee84ce9b2a4a2c91f19e337ee49d06fb2a39,2e133d0cc77926965dc33f3a5f58d35c5283cd9a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004967e5,fef178dc7ce8a10d96ed9360ab4aab7e07796fe9,da3a57f47979f6f9b4e9ef6fb4a6db82e7605a95,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004a67e5,56c816b5d95711f8c47981150290722f20441dd5,f14622efcf9abee04bcd8ffef0582a3c85ea0caf,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004acd8a,74e14436f77a44825f7558f4ba71ce257a71c9ad,d1833596e8e00d03addfd4355a829de8165fcfe7,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004b67e5,d7daacb0a026689f6f2606fe6e2bfcfaea35abc0,f5d7d9ec85f095619e14048db9b0eb8ba969689d,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004c1d9d,5a9be8c9485502b21c8a28215b473fa2abcf036a,b670a44d403e2f06ab6977dc8563201e77037fcd,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004c67e5,cbeae47b60748b28fc6b1b7318e61066f24041f8,c3741cc07f60fd39a9eab9a61fa46050b6b41682,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004c943d,8a0081aebb65a1aae874f7f098b8cddb358a4d2d,33be062d4399e3e28df60e1bb6ceced1853be597,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004c9773,c9f92179ccf8bd4be5f38534020c8478df5a2d4d,f48c40ed67ebacacaa527ba0c19151906f08c7b7,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004cf0ba,720c52a8d68ac82e5f49e1c4a3c0fb2cad532b82,6e1cbc60bc266c8746019d7c4651a9c3dd8db85c,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004d1d9d,895499131d6e6072b1dd4d25be7fc1fc0d718ead,9f50a6198141504d35a252ce3ded48c424e0eb99,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004d3971,459977c5a6ec3a2ab009002d2ef0121046b6e516,3a2e160860d01ef5d2afaa599f21861daa1f94da,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004e6292,e6decac8bfb57c6557288faf81a33afd2ccf851f,ed60fd65e1951b1dfd2da10d808057794fc04e01,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004f1d9d,c20b4cabbdeec2eded78dd11ab6c876e30bf5c78,e0956d33905cca1fc8160c9ac2d3cee37f6ee677,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
004f1d9d_86994cb2425e706d85d38eb0d74da538,428307d45d417a99c6ed355ec82ea116e779b56f,97a93d286990e6c6955f6de74a8f33d8e54eeb63,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00501d9d,eb0b5ba5e2bf78722c36e08115d92f76d4f511b3,68605cf86f7baac1ed8e5226caee2d42eab1e604,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00501d9d_1914ca0e502000992f2d09f0b7a86868,eb0b5ba5e2bf78722c36e08115d92f76d4f511b3,d88fd603086a33cf427e798284ffd3144fcaf65f,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
005155d8,676f3e937dd98e6a5f05885ec910aca08891ec6a,2964fe43ea5ca0db40816e057be028f6c4d2a7f7,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
005255d8,b2842670faded7a748e67ef6fb599d4fc66f7307,52ec26e4f2d6c6e7037bad0587e8d7d2ba711f38,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
0052f1a8,4f97320f65bade5b5cf2a83854804994b52a0873,5a435807b4df65bfb79abf91aa24a29f743e978a,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
005355d8,0892efdb1e2ea99292d400ec0e7629262e695665,570a353b43a80c4ce3bfdc007cb7f1d62b8ecb80,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
0053852b,fa9b1528aa84ca937b325c9e747aba713daebc96,ab65cb07fc23c22bfc95f7531d9b5d78c9330f0e,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
005480d6,ae69311f2cbb44080ff736b336adae6e631191d0,7dbc7d12d6c774d23cd7c13a67dddad7df24a6d9,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0055e1c2,2220866314e3894573411c90361ff8857120635b,e3646e6f13875ce91378e4e757d2acf5daeec44e,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0056e1c2,e0c74f4efc8113f4d5ea4984a4c193faf7cb8010,ddea9d93eb935c16529926bcbef72c549f9a3d05,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00585d21,046618881976653bd2014b829afb25a9399f5204,4798a17dcd609dacae87783f071b9ac1af6a5980,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0059975e,641e94112287144b8f489c7ec6a0b9364dc1e8ca,9027c99e40da2e64388b922578e1048a419be5ae,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
005be756,420c8bbcc13bfc1da6429b8189d532e76bd1a626,1ea39036d382126e544d8e9c69541ec46eddf40a,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
005d4f23,7714e4bed6e22db85867a03d018efc90e35db6eb,4f117b07c5984588816be70b60699cdb9e406ac6,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
005d4f23_b39e4e9a25db3103157377fb4b8b0fec,1d869da5a7fe48e7786744d3d02e747f3c08eac1,4ae217401e4d0e1e09fd4691c13e93f444c5cbea,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
005d8f6f,c28f8e41d4e1d754b5c1c5e2d0f52e7a10d48a11,e79ebc92635384c5ac97c1486531a0867bd67ba4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
005db736,d4b597a8fd67f39a5177f7fe136be526311b6138,2ea6cafdaf38eacbc885d858317fb763b4619c62,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
005ef82e,3a1a24341fb38bc9f8acd74a7d55c29477e9fdc0,2e42ac9c55fddb863c174e61fc856c732baeef16,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
005fbe37,09f7a3d811e44ad871acaad7f461046aaa7910c3,27266b575a9dbb8e3c900156b186a8cfae5f7cd6,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
005ff82e,032113b409f0a71a865e3ea2187d00a19ac49280,ccd402e79134f95b9814c750e1f5d93212a914af,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
005ff82e_177b36c205877f0112c491da63538970,d2aab4530f6c6bc4d2d9a838c4426d9f91ae9ae3,88cd5ea2938c4cddd50fdb15b30bf19b4cb948c3,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0060f82e,37f3ebfd1f4be95a5e24ed26307b07fbac6aff0d,5bdd49412c6d407a751d860d1668e55c54dc3c01,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0060f82e_0264bded5e12e838c3912158a2f4d769,681371b0f1a165ec8808e70ac24b0acf657c5ca0,49d4a221568ccf5e576af86471f8aad5e43ddc09,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0061f82e,51264820ac41a42a8b0d8a1e317b01a049e85eb6,9ed4e43f37645b1af4a95094aabc9c8c723239b6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0061f82e_ca18611ab4a038674f959c4e94e7aede,d8fbccf336e37ac01eae0bd38a4cd75d9e2a6b3f,6323b12e85a225f0806f02f97a5582796a53d5e0,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006209d0,9f4e2df94ef620802ca86b951949a50b87a3ecd8,ce238347845b2417461080bc8c8d9ae679d3f29c,true,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
0062f82e,4ad625e591d5b9619dd7f8b395f9f4318de187c0,404ff4edeb19b077e7b91a32cf7a4fd5853c3b58,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0062f82e_3db2c3061fabc2281c2dd6b4130eedb9,a401d28cedd2657397afe4f06360d70e90e8b232,ae92171a9603355a637e0c0fb815d8ae73cba456,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0063f82e,59b3793c196e061214488a5952c06213bea930c2,8acad8c1288f606518c797a38507931d1323e1d2,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0063f82e_52b985aaa92b3207cd49053dffbf523d,2cd68acf771518eb5495ed2b5a86f524300d5549,5e96e7b03ddea2e604952face66c7647f72f6c87,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00645d05,ba15a667c91af79fccae32d59e15fbb1f32c27ce,8df95c8c73a55bb9a30a1ef800b5655d98a46bf9,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0064f82e,85ab6315ad7e769c0f70bff7f884f0ca4dc19e82,54cd8cccece3b169117e7633861ca46172832631,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0064f82e_923078466946a3acdea05dbf22e0f6e7,efc7f8131ad22bc3eaef9eb42162d2d2ed6c67b9,a81a2a752c279e8bcf8e2bc0579c432bfaa6cb33,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006597ed,7e170eec1ecd919b676a1f41d949235235e49cb7,853a305cd8d27e97a45d8f272a8e94cd605950e6,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0065f82e_599e1a822c915823a768daf1f6ee7174,274a43dfa1d4242ad2b4d8e6cc6ee3e5193fdd41,a9d9083d125f001b6234e883f603eed819761cf3,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00667ab6_ef3811ba64502191909b0210b17b8b02,99f0f95f196990292a9ab7f0e398771f547975ec,1766afe6669e9dc9dbb44940946a701c13a3d8c8,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006697ed,d533deaac86c4c8742873ac1d5aabd739209fb02,cfdf1f31001eb4a636180ba31c73ac314fccbd8a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0066a618,428f4888d3a9a09513e4ae6eab8f8fd9b53b69ce,2ffe84047a6d1b52eaa2ed411e36fb1c47788be5,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0066a618_476d380161520ae923d8f74ede9a2e8d,09a3f326b5e9be1e9de29e3cb6fda62ba5547d25,f587b7d2fd8fb32be8e850a8f38a3e1dc6768380,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0066f82e_e37d08b66c98c80f675d8c6d9a2cebdb,fcf0b0f175b7cb6f210ff7f27e3fe1d4c5a31be1,9d994f30a9ee87fa8922819bbc47c26fe22b01b3,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00671d9d,af5fc9d853c5f3b7af12956adb7108eea4a2222a,2d0eacfba61b140fe09e7f07a177f4aff18cfcf4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00675c5a,4ba343e57399d94512b7ba2eccf50b015a14c3d1,e8ba288e74c7afc5cf1029ccd9e42a22e955b017,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0067a618,763de6e2f84bc788df7ae7a59e2dfe8b8689a6dc,fff55795ec217d4afce3b63313196995299cb527,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00681d9d,7de4f6129e14c5125a3e3dc371571fdfd0e7fab8,d14bda1719f6063afcd2ea2cdabcab7ca4bc75a4,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00689021,3e50ebba68582d9c429f2ced3c33aebadf63a3bb,a4565d9753571ec8609a357dabf0a66731f3bc89,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0068a618,310032891f5c50ef1a004bb3ce0266fd7ce368bc,f350784735a00dd27f535294729000eda43ae539,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
0068a618_ba9ef0a583a2d517886f9b6c53e96e92,644821f4e5a069dadde7b582e3a4059ce74e2e72,5022c5ff308b3fd9e74d46e2610b6091de6cc9d6,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00691d9d,e758da37f9dc8c6c19a85e3f186767fb543749d3,7cbbeb0c5532565834c734052d0b583e37c56032,true,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
00699021,c595ce1d290c8f8a96a67ce58dbf53e118f46c47,a957948451faa6341839cc9722e7ad692247e0d0,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
006997ed_b20d65f1089467ce6fec4d3a8c8134c8,efb7d409c5e97bb3f373f8dfa93e4303e4d60d2f,ca47533e26e0d320f8d5db1db20081da02ef55b7,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
